"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"43957","US-Mexico Border","October 20, 2017","2017","Oct","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.967683100000, -113.013308300000","Central America to US","http://www.humaneborders.info/","Northern America","5"
"44207","North Africa","October 20, 2017","2017","Oct","1","","1","","","1","","Excessive Physical Abuse","Bani Walid, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.053676000000, 31.797583100000","","","Northern Africa",""
"44208","North Africa","October 20, 2017","2017","Oct","3","","3","","","3","","Starvation, Dehydration","Egypt-Libya border","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.981536870000, 30.664494070000","","","Northern Africa",""
"44209","North Africa","October 20, 2017","2017","Oct","2","","2","","","2","","Harsh weather/lack of adequate shelter","Kufra, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.856858600000, 23.311238900000","","","Northern Africa",""
"44210","Sub-Saharan Africa","October 20, 2017","2017","Oct","5","","5","","","","","Vehicle Accident","Unspecified location in the Sahara desert, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.875976560000, 21.678486370000","","","Western Africa",""
"43891","Mediterranean","October 19, 2017","2017","Oct","1","","1","","","1","","Presumed drowning","Body retrieved in Al Maya, west of Tripoli, Libya","IOM Libya","32.826545914138, 12.898626708984","Central Mediterranean","","Uncategorized","4"
"43959","US-Mexico Border","October 19, 2017","2017","Oct","1","","1","","","1","","Hyperthermia","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.482611200000, -111.445179800000","Central America to US","http://www.humaneborders.info/","Northern America","5"
"44204","Sub-Saharan Africa","October 19, 2017","2017","Oct","2","","2","","1","1","2","Vehicle Accident, Harsh weather/lack of adequate shelter","Malanville, Benin, near border with Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","3.384247300000, 11.863333200000","","","Western Africa",""
"44205","North Africa","October 19, 2017","2017","Oct","1","","1","","1","","","Vehicle Accident","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.238281250000, 24.557428430000","","","Northern Africa",""
"44206","North Africa","October 19, 2017","2017","Oct","3","","3","","","3","","Unknown","Unspecified location in the Sahara desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","27.487792970000, 17.529148060000","","","Northern Africa",""
"43871","Central America","October 18, 2017","2017","Oct","1","","1","","","1","","Fall from train","Train tracks between Calle Cristobal Colón and 20 de Noviembre, Coatzacoalcos, Veracruz, Mexico","Presencia","18.126359983090, -94.470228552818","Central America to US","http://bit.ly/2kZzvyB","Central America","1"
"44202","Sub-Saharan Africa","October 18, 2017","2017","Oct","6","","6","","","","","Vehicle Accident","Dao, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.533333000000, 20.566667000000","","","Western Africa",""
"44203","North Africa","October 18, 2017","2017","Oct","3","","3","","","","","Dehydration, Harsh weather/lack of adequate shelter","Unspecified location in the Sahara desert, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","25.312500000000, 28.623404920000","","","Northern Africa",""
"44201","North Africa","October 17, 2017","2017","Oct","1","","1","","","1","","Sickness and lack of access to medicines","Sahara desert, Sudan, near the border with Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","25.114746090000, 20.828330650000","","","Northern Africa",""
"43866","Southeast Asia","October 16, 2017","2017","Oct","11","30","41","24","5","1","6","Drowning","Naf River, near Shah Porir Dwip, Bangladesh","IOM Bangladesh","20.762367521413, 92.350844010742","","http://bit.ly/2kS9ocH, http://bit.ly/2ztSLr8, https://twitter.com/IOMBangladesh/status/919911895926063105","South-eastern Asia","4"
"43870","Mediterranean","October 16, 2017","2017","Oct","1","","1","","","","","Presumed drowning","Off the coast of Tunisia","IOM Tunisia","34.594243427134, 10.653553136719","Central Mediterranean","","Uncategorized","4"
"43982","Europe","October 16, 2017","2017","Oct","1","","1","","","1","","Vehicle Accident","N-II motorway, near La Jonquera, Girona, Spain, at the border with France","Diari de Girona","42.418132400000, 2.873921900000","","http://bit.ly/2zSM4lu, http://bit.ly/2iy4yh5","Southern Europe","3"
"44199","North Africa","October 16, 2017","2017","Oct","6","","6","","","","","Starvation, Dehydration","Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.429023600000, 27.036540600000","","","Northern Africa",""
"44200","North Africa","October 16, 2017","2017","Oct","2","","2","","2","","","Vehicle Accident","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.919921880000, 24.537441720000","","","Northern Africa",""
"43864","Mediterranean","October 15, 2017","2017","Oct","1","","1","23","","","","Presumed drowning","Off the coast of Sidi Hmed beach, Sfax, Tunisia","IOM Tunisia","34.277715802156, 12.123413085938","Central Mediterranean","","Uncategorized","4"
"43865","Caribbean","October 15, 2017","2017","Oct","","37","37","13","","","","Presumed drowning","Near La Tortue Island, Haiti","IOM Haiti, Haitian Directorate for Civil Protection, Ministry of Interior","20.183817495247, -72.641399188282","","http://bit.ly/2kXAX4n, http://bit.ly/2zvI87f, http://bit.ly/2yknQ2D, http://bit.ly/2xIpdE1","Caribbean","4"
"43869","Middle East","October 15, 2017","2017","Oct","2","","2","","","2","","Shot","Syrian/Turkish border, Al-Dorriyeh, near Darkoush, Jisr al-Shughur district, Idlib province","Syrian Observatory for Human Rights","36.003232158569, 36.369436184473","","http://www.syriahr.com/en/?p=76290","Western Asia","4"
"44196","Sub-Saharan Africa","October 15, 2017","2017","Oct","2","","2","","","2","1","Starvation, Dehydration","Gao, Mali","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-0.027986700000, 16.263980700000","","","Western Africa",""
"44197","Sub-Saharan Africa","October 15, 2017","2017","Oct","7","","7","","","","","Dehydration, Harsh weather/lack of adequate shelter","Outside Séguédine, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.611181640000, 20.319033320000","","","Western Africa",""
"44198","Sub-Saharan Africa","October 15, 2017","2017","Oct","15","","15","","","","","Vehicle Accident","Séguédine, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.583000000000, 20.113100000000","","","Western Africa",""
"44193","Sub-Saharan Africa","October 14, 2017","2017","Oct","1","","1","","","1","1","Sickness and lack of access to medicines","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","7.986535000000, 16.974168900000","","","Western Africa",""
"44194","Sub-Saharan Africa","October 14, 2017","2017","Oct","1","","1","","","1","","Harsh weather/lack of adequate shelter","Diffa, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.615880300000, 13.313247200000","","","Western Africa",""
"44195","North Africa","October 14, 2017","2017","Oct","3","","3","","","3","","Starvation, Dehydration","Egypt-Libya border","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.981536870000, 30.664494070000","","","Northern Africa",""
"43898","Mediterranean","October 13, 2017","2017","Oct","28","","28","","","","","Presumed drowning","Bodies retrieved in Al Khums, Libya","IOM Libya","32.657872602092, 14.283128929297","Central Mediterranean","","Uncategorized","4"
"44191","Sub-Saharan Africa","October 13, 2017","2017","Oct","1","","1","","1","","","Vehicle Accident","Unspecified location in the Sahara desert, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.260742190000, 22.452283420000","","","Western Africa",""
"44192","Sub-Saharan Africa","October 13, 2017","2017","Oct","1","","1","","1","","","Vehicle Accident","Séguédine, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.583000000000, 20.113100000000","","","Western Africa",""
"44532","Middle East","October 13, 2017","2017","Oct","1","","1","","","1","","Vehicle Accident","Sarwan, Sistan and Baluchestan province, Iran","IOM Afghanistan","27.352603300000, 62.344781500000","","","Southern Asia","4"
"44524","Middle East","October 12, 2017","2017","Oct","1","","1","","","1","1","Vehicle Accident","Sarwan, Sistan and Baluchestan province, Iran","IOM Afghanistan","27.352603300000, 62.344781500000","","","Southern Asia","4"
"44526","Middle East","October 12, 2017","2017","Oct","1","","1","","","1","","Shot","Kerman province, Iran","IOM Afghanistan","29.485008900000, 57.643904800000","","","Southern Asia","4"
"43862","US-Mexico Border","October 11, 2017","2017","Oct","1","","1","","","1","","Drowning","Rio Bravo, El Patinadero, Parque Viveros, Nuevo Laredo, Tamaulipas, Mexico","Periódico Correo","27.477238680755, -99.480783750757","Central America to US","http://bit.ly/2hCyd7D","Central America","1"
"44595","Mediterranean","October 11, 2017","2017","Oct","4","","4","","","","","Presumed drowning","Bodies recovered off the coast of Sfax, Tunisia","IOM Tunisia","34.830052608625, 10.869882881250","Central Mediterranean","","Uncategorized","4"
"43863","Sub-Saharan Africa","October 10, 2017","2017","Oct","1","","1","","","1","","Killed by hippoptamus","Border of Zimbabwe and South Africa, near Beitbridge, Zimbabwe","The Chronicle","-22.225918768020, 29.993859147021","","http://bit.ly/2z4R8PD","Southern Africa","1"
"44190","Sub-Saharan Africa","October 10, 2017","2017","Oct","1","","1","","","1","1","Dehydration","Unspecified location in Chad","Mixed Migration Monitoring Mechanism Initiative (4Mi)","18.732207000000, 15.454166000000","","","Central Africa",""
"43895","Sub-Saharan Africa","October 09, 2017","2017","Oct","11","","11","7","","","","Vehicle Accident","Tsangano, Tete province, Mozambique, at the border with Malawi","Agence de Presse Africaine (APA)","-15.366579791470, 34.449139427344","","http://bit.ly/2itCC0L","Eastern Africa","1"
"43855","Southeast Asia","October 08, 2017","2017","Oct","15","16","31","19","7","8","11","Drowning","Naf River, near Golar Para Char, Bangladesh","IOM Bangladesh","20.774733035647, 92.345774132324","","http://bit.ly/2y9SRW3","South-eastern Asia","4"
"43856","Central America","October 08, 2017","2017","Oct","1","","1","","","1","","Train Accident","Train tracks, Bulevar Vito Alessio Robles, Saltillo, Coahuila, Mexico","Zócalo","25.454966059163, -100.999726805530","Central America to US","http://bit.ly/2g45ufg","Central America","1"
"43857","Mediterranean","October 08, 2017","2017","Oct","46","3","49","38","","8","","Drowning","54 km off El Ataya beach in Kerkennah Island, Tunisia","IOM Tunisia","34.757813062277, 11.747713028906","Central Mediterranean","http://bit.ly/2z1cmho","Uncategorized","4"
"43859","Europe","October 08, 2017","2017","Oct","1","","1","2","","","","Hit by train","Outside Gemünden am Main, Bavaria, Germany","Suddeutsche Zeitung","50.050562769818, 9.699000771906","","http://bit.ly/2ybuhoN","Western Europe","1"
"43860","US-Mexico Border","October 08, 2017","2017","Oct","1","","1","","","1","","Drowning","Río Bravo, near Rancho El Progreso, Nuevo Laredo, Tamaulipas, Mexico","Líder Web","27.508614972759, -99.526001424365","Central America to US","http://bit.ly/2g7JRe3","Central America","1"
"43861","US-Mexico Border","October 08, 2017","2017","Oct","1","","1","","","1","","Hit by train","Train tracks between Uvalde and Hondo, Uvalde County, Texas, USA","Zócalo","29.250130481958, -99.748059074316","Central America to US","http://bit.ly/2y7B1Uo","Northern America","1"
"44188","Sub-Saharan Africa","October 08, 2017","2017","Oct","1","","1","","","1","","Unknown","Bamako, Mali","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-8.002889200000, 12.639231600000","","","Western Africa",""
"44189","North Africa","October 08, 2017","2017","Oct","1","","1","","","1","","Shot, Stabbed","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.578613280000, 25.215191680000","","","Northern Africa",""
"43961","US-Mexico Border","October 07, 2017","2017","Oct","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.163190400000, -112.998958600000","Central America to US","http://www.humaneborders.info/","Northern America","5"
"44186","Sub-Saharan Africa","October 07, 2017","2017","Oct","3","","3","","1","1","1","Vehicle Accident","Malanville, Benin, near border with Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","3.384247300000, 11.863333200000","","","Western Africa",""
"44187","North Africa","October 07, 2017","2017","Oct","2","","2","","2","","","Unknown","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.062500000000, 25.195311080000","","","Northern Africa",""
"44516","Middle East","October 05, 2017","2017","Oct","1","","1","","","1","","Vehicle Accident","Sarwan, Sistan and Baluchestan province, Iran","IOM Afghanistan","27.352603300000, 62.344781500000","","","Southern Asia","4"
"44518","Middle East","October 05, 2017","2017","Oct","1","","1","","","1","","Vehicle Accident","Serjan, Kerman province, Iran","IOM Afghanistan","29.458667600000, 55.671405100000","","","Southern Asia","4"
"43849","Central America","October 04, 2017","2017","Oct","1","","1","","","1","","Train Accident","Train tracks between Calle Felipe Berriozábal and Calle Ramos Arizpe, Saltillo, Coahuila, Mexico","Vanguardia","25.413053000000, -101.024833400000","Central America to US","http://bit.ly/2wyrqly, http://bit.ly/2xTcO4j","Central America","3"
"43854","US-Mexico Border","October 04, 2017","2017","Oct","1","","1","","1","","","Unknown","Inside tractor trailer at Falfurrias Checkpoint on U.S. 281, Brooks Country, Texas, USA","South Texas Human Rights Center / El Mañana","27.205072600000, -98.156500900000","Central America to US","http://bit.ly/2y5nxpN, http://bit.ly/2hYgYS4","Northern America","4"
"43848","Mediterranean","October 03, 2017","2017","Oct","","68","68","","","","","Presumed drowning","Off the coast of Tripoli, Libya","IOM Libya","33.435577757609, 13.213310956250","Central Mediterranean","","Uncategorized","4"
