"Web ID","Region","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"40942","US-Mexico Border","August 11, 2015","2015","Aug","1","","1","","","1","","Unknown","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40376","Mediterranean","August 11, 2015","2015","Aug","","60","60","54","18","42","","Drowning","Channel of Sicily - departed from Garabouli, Libya","IOM Italy","37.899822800000, 15.444211600000","Central Mediterranean","","Uncategorized","4"
"40590","Central America","August 11, 2015","2015","Aug","1","","1","","","1","","Fall from train","Near Leon, Guanujuato, Mexico","Informativo Agora","21.003405000000, -101.514199000000","Central America to US","https://twitter.com/AGORAgto/status/631209933116166144","Central America","1"
"40692","Middle East","August 10, 2015","2015","Aug","1","","1","","1","","1","Shot","Syrian/Turkish border near Khirbet Jouz, Idlib, Syria","Action Group for Palestinians of Syria","36.224740400000, 36.417170600000","","http://www.actionpal.org.uk/en/","Western Asia","4"
"40621","US-Mexico Border","August 10, 2015","2015","Aug","1","","1","","","1","","Hyperthermia","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40654","Central America","August 10, 2015","2015","Aug","1","","1","","","1","","Violence","Chahuites, Oaxaca, Mexico","Dario Marca","15.716666000000, -96.483329000000","Central America to US","http://bit.ly/29uBsrD","Central America","1"
"41094","US-Mexico Border","August 10, 2015","2015","Aug","1","","1","","","1","","Violence","Piedras Negras, Coahuila, Mexico","UnoTV","28.677978800000, -100.521304600000","Central America to US","http://bit.ly/1VRqbb0","Central America","1"
"41057","Middle East","August 08, 2015","2015","Aug","10","","10","29","3","7","","Vehicle Accident","Turkish province of Balkesir, presumably en route to coastal town of Ayvalk","Hurriyet Daily News","39.315282000000, 26.690482500000","","http://bit.ly/1Uym0NV","Western Asia","1"
"40620","US-Mexico Border","August 08, 2015","2015","Aug","1","","1","","","1","","Hyperthermia","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"41110","US-Mexico Border","August 07, 2015","2015","Aug","1","","1","","","1","","Violence","US-Mexico border (Texas (?), county unknown)","El Mercurio","26.236410500000, -98.672700600000","Central America to US","http://bit.ly/1kpts0F","Northern America","1"
"40374","Mediterranean","August 06, 2015","2015","Aug","3","","3","","2","2","","Drowning","","Action Group for Palestinians of Syria","34.981478400000, 23.490953900000","Central Mediterranean","http://www.actionpal.org.uk/en/","Uncategorized","4"
"40375","Mediterranean","August 06, 2015","2015","Aug","2","","2","","","","","Drowning","","IOM Italy","34.981478400000, 23.490953900000","Central Mediterranean","http://bit.ly/1TdIZAp","Uncategorized","4"
"40373","Mediterranean","August 06, 2015","2015","Aug","22","200","222","373","2","","2","Drowning","Abot 16 miles north of Libya, in the Channel of Sicily ","IOM Italy","34.289000000000, 12.766100000000","Central Mediterranean","http://bit.ly/1TdIZAp","Uncategorized","4"
"41076","North Africa","August 05, 2015","2015","Aug","1","","1","","","","","Vehicle Accident","Between Al Qadarif and Metama, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.599487000000, 35.630127000000","","","Northern Africa","2"
"40619","US-Mexico Border","August 05, 2015","2015","Aug","1","","1","","","1","","Hyperthermia","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40853","Central America","August 04, 2015","2015","Aug","1","","1","","","1","","Train Accident","Bocas, San Luis Potosi, Mexico","La Policiaca","22.443927000000, -101.074437000000","Central America to US","http://bit.ly/2p94SaU","Central America","1"
"40618","US-Mexico Border","August 04, 2015","2015","Aug","1","","1","","","1","","Hyperthermia","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40695","Central America","August 04, 2015","2015","Aug","1","","1","","","1","","Shot","Huichapan, Hidalgo, Mexico","Tiempo","20.373733000000, -99.646352000000","Central America to US","http://bit.ly/2cB49ov","Central America","1"
"40680","Central America","August 03, 2015","2015","Aug","1","","1","","","1","","Shot","On a ranch near town of Trincheras, Sonora, Mexico","Infonogales","30.398080000000, -111.534296000000","Central America to US","http://bit.ly/1ZDIL3r","Central America","1"
"40941","Mediterranean","August 03, 2015","2015","Aug","5","","5","","","","","Unknown","","IOM Italy","34.981478400000, 23.490953900000","Central Mediterranean","","Uncategorized","4"
"40841","Mediterranean","August 03, 2015","2015","Aug","1","","1","","","1","","Suffocation","On board a boat from Melilla to the mainland Almeria","BBC","36.834047000000, -2.463713600000","Western Mediterranean","http://bbc.in/1KOMRAy","Uncategorized","1"
"40372","Mediterranean","August 02, 2015","2015","Aug","4","","4","","","4","","Drowning","Near Ceuta","AFP","35.927200000000, -5.325470000000","Western Mediterranean","http://yhoo.it/1M2JMOU","Uncategorized","1"
"40673","South America","August 01, 2015","2015","Aug","1","","1","","","1","","Presumed drowning","Off shores of Acandí, Chocó, Colombia","El Colombiano","8.510109000000, -77.278980000000","Darien Gap","http://bit.ly/2kuYxl8","South America","1"
"40800","North Africa","August 01, 2015","2015","Aug","1","","1","","","","","Starvation","Unspecified location, Libya","MHub","26.239989000000, 12.913084000000","","","Northern Africa","2"
"40663","North Africa","August 01, 2015","2015","Aug","1","","1","","","","","Murdered","Sirte, Libya","MHub","31.199373000000, 16.596383000000","","","Northern Africa","2"
"40939","US-Mexico Border","August 01, 2015","2015","Aug","1","","1","","","1","","Unknown","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"41071","North Africa","August 01, 2015","2015","Aug","1","","1","","","","","Vehicle Accident","Unspecified location, Libya","MHub","26.239989000000, 12.913084000000","","","Northern Africa","2"
"40940","North Africa","August 01, 2015","2015","Aug","1","","1","","","","","Unknown","Sirte, Libya","MHub","31.199373000000, 16.596383000000","","","Northern Africa","2"
"40840","North Africa","August 01, 2015","2015","Aug","1","","1","","","","","Suffocation","Unspecified location, Libya","MHub","26.239989000000, 12.913084000000","","","Northern Africa","2"
"40662","US-Mexico Border","July 31, 2015","2015","Jul","1","","1","","","1","","Murdered","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40937","US-Mexico Border","July 30, 2015","2015","Jul","1","","1","","","","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40938","US-Mexico Border","July 30, 2015","2015","Jul","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40936","US-Mexico Border","July 29, 2015","2015","Jul","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"41047","Europe","July 29, 2015","2015","Jul","1","","1","","","1","","Vehicle Accident","Eurotunnel, France","The Guardian","50.951300000000, 1.858690000000","Calais to United Kingdom","http://bit.ly/1glqwRa, http://bit.ly/1Im65dN","Western Europe","3"
"40371","US-Mexico Border","July 29, 2015","2015","Jul","1","","1","","","1","","Drowning","Rio Grande (on Mexican side of Laredo Sector)","La Jornada","27.495426800000, -99.514468300000","Central America to US","http://bit.ly/1QjSzuh","Central America","1"
"40934","US-Mexico Border","July 28, 2015","2015","Jul","2","","2","","","","","Unknown","Desert near Carrizo Springs, Dimmit County, Texas","Departamento 19","28.259751300000, -100.245529000000","Central America to US","http://bit.ly/2doy9KN","Northern America","1"
"40935","US-Mexico Border","July 28, 2015","2015","Jul","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40370","US-Mexico Border","July 28, 2015","2015","Jul","1","","1","","","1","","Drowning","All American Canal at Central Main Check, Calexico CA","Imperial County Coroner's Office","32.676249700000, -115.486683000000","Central America to US","","Uncategorized","5"
"41056","Europe","July 27, 2015","2015","Jul","1","","1","","","1","","Vehicle Accident","Eurotunnel, France","Liberation Society","50.951300000000, 1.858690000000","Calais to United Kingdom","http://www.liberation.fr/societe/2015/07/29/des-noms-derrieres-les-migrants-morts-a-calais_1355183","Western Europe","1"
"40933","Mediterranean","July 27, 2015","2015","Jul","14","","14","","","9","","Unknown","Off the coast of Libya","IOM Italy","34.234500000000, 14.743700000000","Central Mediterranean","","Uncategorized","4"
"41046","Europe","July 24, 2015","2015","Jul","1","","1","","1","","","Vehicle Accident","A16 motorway, Northern France, near Channel Tunnel","The Express","50.003540600000, 2.171915600000","Calais to United Kingdom","http://bit.ly/1IiUz1J","Western Europe","1"
"40369","Europe","July 24, 2015","2015","Jul","1","","1","","","1","","Drowning","Calais, Eurotunnel site","The Express","50.926453900000, 1.796831500000","Calais to United Kingdom","http://bit.ly/1HXOSXN","Western Europe","1"
"41005","Europe","July 24, 2015","2015","Jul","1","","1","","","","","Unknown","British side of Eurotunnel","Independent","51.096029100000, 1.037926800000","Calais to United Kingdom","http://ind.pn/1Irgvhr","Northern Europe","1"
"40589","Central America","July 23, 2015","2015","Jul","1","","1","","","1","","Fall from train","La Cofradía, Jalisco, Mexico","TV Azteca Jalisco","20.056657000000, -104.098026000000","Central America to US","http://on.fb.me/1OdjzeW","Central America","1"
"40799","North Africa","July 23, 2015","2015","Jul","7","","7","","","","","Starvation","Saraha Desert, beween Sudan and Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.744540000000, 22.352479300000","","","Northern Africa","2"
"40368","Mediterranean","July 23, 2015","2015","Jul","40","","40","","","","","Drowning","Off the coast of Libya ","Press TV","34.234500000000, 14.743700000000","Central Mediterranean","http://www.presstv.ir/Detail/2015/07/23/421569/migrants-dead-Libya-coast-Mediterranean-Europe","Uncategorized","1"
"40798","North Africa","July 23, 2015","2015","Jul","1","","1","","","","","Starvation","Saraha Desert, north of Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.227478000000, 23.503113000000","","","Northern Africa","2"
"40367","US-Mexico Border","July 21, 2015","2015","Jul","3","","3","","","3","1","Drowning","Rio Grande River near the City of Eagle Pass, Texas International Bridge No. 1. Recovered by Mexican authorities. ","Eagle Pass Business Journal","28.705310200000, -100.514147900000","Central America to US","http://bit.ly/1MHOaPv, http://bit.ly/1CUWrln","Central America","3"
"40366","Europe","July 19, 2015","2015","Jul","1","","1","","","1","1","Drowning","Eurotunnel, France","Calais Migrant Solidarity","49.382400000000, 2.109380000000","Calais to United Kingdom","https://calaismigrantsolidarity.wordpress.com/deaths-at-the-calais-border/","Western Europe","4"
"40783","Sub-Saharan Africa","July 19, 2015","2015","Jul","1","","1","","","","","Starvation, Dehydration","In the sea near Mombassa, Kenya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-4.047485000000, 39.756104000000","","","Eastern Africa","2"
"40365","Mediterranean","July 16, 2015","2015","Jul","6","","6","10","","","","Drowning","Off the coast of the province of Canakkale, northwestern Turkey, en route to Lesvos","IOM Greece","39.283600000000, 26.505700000000","Eastern Mediterranean","http://bit.ly/1gDj5op","Uncategorized","4"
"41055","Europe","July 16, 2015","2015","Jul","1","","1","","","1","","Vehicle Accident","Calais, France","Calais Migrant Solidarity","50.951300000000, 1.858690000000","Calais to United Kingdom","https://calaismigrantsolidarity.wordpress.com/deaths-at-the-calais-border/","Western Europe","4"
"40931","US-Mexico Border","July 16, 2015","2015","Jul","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"41041","Europe","July 15, 2015","2015","Jul","1","","1","","","1","","Vehicle Accident","M5 near border crossing at Roezke, Hungary","Hu Lala","46.186966000000, 19.991362000000","Western Balkans","http://bit.ly/1MIyn3k","Eastern Europe","1"
